simulatorType,last_rep_day,day,roomId,roomType,shortage
static,1,5,32,0,0
static,1,5,33,1,0
static,1,5,34,0,4
static,1,5,35,0,0
static,1,5,36,0,1
static,1,5,37,0,1
static,1,5,38,1,0
static,1,5,39,2,0
static,2,5,40,0,0
static,2,5,41,0,3
static,2,5,42,0,1
static,2,5,43,1,0
static,2,5,44,2,0
static,2,5,45,0,0
static,2,5,46,0,0
static,2,5,47,0,0
static,2,5,48,0,2
static,2,5,49,0,0
static,2,5,50,2,0
static,2,5,51,1,0
static,2,5,52,1,0
static,2,5,53,0,2
static,2,5,54,1,0
static,2,5,55,1,0
static,2,5,56,2,0
static,2,5,57,2,0
static,2,5,58,1,0
static,2,5,59,1,0
static,3,5,60,2,0
static,3,5,61,1,0
static,3,5,62,1,0
static,3,5,63,0,4
static,3,5,64,0,3
static,3,5,65,1,0
static,3,5,66,0,0
static,3,5,67,1,0
static,3,5,68,1,0
static,3,5,69,2,0
static,3,5,70,0,0
static,3,5,71,1,0
static,3,5,72,0,0
static,3,5,73,1,0
static,3,5,74,1,0
static,3,5,75,0,0
static,3,5,76,1,0
static,3,5,77,1,0
static,3,5,78,2,0
static,3,5,79,1,0
static,4,5,80,1,0
static,4,5,81,0,0
static,4,5,82,1,0
static,4,5,83,0,0
static,4,5,84,1,0
static,4,5,85,2,0
static,4,5,86,0,0
static,4,5,87,1,0
static,4,5,88,0,0
static,4,5,89,1,0
static,4,5,90,0,0
static,4,5,91,2,0
static,4,5,92,0,0
static,4,5,93,0,0
static,4,5,94,2,0
static,4,5,95,2,0
static,4,5,96,0,0
static,4,5,97,0,0
static,4,5,98,0,0
static,4,5,99,0,0
dynamic,0,5,0,0,2
dynamic,0,5,1,0,4
dynamic,0,5,2,1,3
dynamic,0,5,3,1,5
dynamic,0,5,4,0,0
dynamic,0,5,5,2,3
dynamic,0,5,6,0,9
dynamic,0,5,7,0,8
dynamic,0,5,8,0,3
dynamic,0,5,9,1,1
dynamic,0,5,10,1,5
dynamic,0,5,11,2,0
dynamic,0,5,12,2,0
dynamic,0,5,13,1,0
dynamic,0,5,14,1,2
dynamic,0,5,15,0,1
dynamic,0,5,16,1,1
dynamic,0,5,17,0,0
dynamic,0,5,18,0,2
dynamic,0,5,19,0,3
dynamic,1,5,20,2,0
dynamic,1,5,21,0,2
dynamic,1,5,22,0,1
dynamic,1,5,23,1,0
dynamic,1,5,24,0,0
dynamic,1,5,25,2,0
dynamic,1,5,26,0,1
dynamic,1,5,27,2,0
dynamic,1,5,28,1,0
dynamic,1,5,29,2,0
dynamic,1,5,30,2,0
dynamic,1,5,31,1,5
dynamic,1,5,32,0,3
dynamic,1,5,33,1,0
dynamic,1,5,34,0,4
dynamic,1,5,35,0,4
dynamic,1,5,36,0,0
dynamic,1,5,37,0,2
dynamic,1,5,38,1,0
dynamic,1,5,39,2,0
dynamic,2,5,40,0,0
dynamic,2,5,41,0,0
dynamic,2,5,42,0,0
dynamic,2,5,43,1,0
dynamic,2,5,44,2,0
dynamic,2,5,45,0,0
dynamic,2,5,46,0,0
dynamic,2,5,47,0,1
dynamic,2,5,48,0,3
dynamic,2,5,49,0,0
dynamic,2,5,50,2,0
dynamic,2,5,51,1,1
dynamic,2,5,52,1,0
dynamic,2,5,53,0,1
dynamic,2,5,54,1,0
dynamic,2,5,55,1,0
dynamic,2,5,56,2,0
dynamic,2,5,57,2,0
dynamic,2,5,58,1,0
dynamic,2,5,59,1,0
dynamic,3,5,60,2,0
dynamic,3,5,61,1,0
dynamic,3,5,62,1,0
dynamic,3,5,63,0,0
dynamic,3,5,64,0,3
dynamic,3,5,65,1,0
dynamic,3,5,66,0,0
dynamic,3,5,67,1,0
dynamic,3,5,68,1,0
dynamic,3,5,69,2,0
dynamic,3,5,70,0,0
dynamic,3,5,71,1,0
dynamic,3,5,72,0,0
dynamic,3,5,73,1,0
dynamic,3,5,74,1,0
dynamic,3,5,75,0,0
dynamic,3,5,76,1,0
dynamic,3,5,77,1,0
dynamic,3,5,78,2,0
dynamic,3,5,79,1,0
dynamic,4,5,80,1,0
dynamic,4,5,81,0,1
dynamic,4,5,82,1,0
dynamic,4,5,83,0,0
dynamic,4,5,84,1,0
dynamic,4,5,85,2,0
dynamic,4,5,86,0,0
dynamic,4,5,87,1,0
dynamic,4,5,88,0,0
dynamic,4,5,89,1,0
dynamic,4,5,90,0,0
dynamic,4,5,91,2,0
dynamic,4,5,92,0,0
dynamic,4,5,93,0,0
dynamic,4,5,94,2,0
dynamic,4,5,95,2,0
dynamic,4,5,96,0,0
dynamic,4,5,97,0,0
dynamic,4,5,98,0,0
dynamic,4,5,99,0,0
static,5,6,0,0,0
static,5,6,1,0,0
static,5,6,2,1,0
static,5,6,3,1,0
static,5,6,4,0,0
static,5,6,5,2,0
static,5,6,6,0,1
static,5,6,7,0,0
static,5,6,8,0,0
static,5,6,9,1,0
static,5,6,10,1,0
static,5,6,11,2,0
static,5,6,12,2,0
static,5,6,13,1,0
static,5,6,14,1,0
static,5,6,15,0,0
static,5,6,16,1,0
static,5,6,17,0,0
static,5,6,18,0,0
static,5,6,19,0,0
static,1,6,20,2,0
static,1,6,21,0,3
static,1,6,22,0,1
static,1,6,23,1,8
static,1,6,24,0,0
static,1,6,25,2,0
static,1,6,26,0,1
static,1,6,27,2,2
static,1,6,28,1,0
static,1,6,29,2,2
static,1,6,30,2,9
static,1,6,31,1,0
static,1,6,32,0,2
static,1,6,33,1,0
static,1,6,34,0,2
static,1,6,35,0,1
static,1,6,36,0,2
static,1,6,37,0,0
static,1,6,38,1,0
static,1,6,39,2,2
static,2,6,40,0,0
static,2,6,41,0,2
static,2,6,42,0,0
static,2,6,43,1,0
static,2,6,44,2,0
static,2,6,45,0,1
static,2,6,46,0,0
static,2,6,47,0,2
static,2,6,48,0,3
static,2,6,49,0,1
static,2,6,50,2,0
static,2,6,51,1,0
static,2,6,52,1,0
static,2,6,53,0,2
static,2,6,54,1,0
static,2,6,55,1,0
static,2,6,56,2,0
static,2,6,57,2,0
static,2,6,58,1,0
static,2,6,59,1,0
static,3,6,60,2,0
static,3,6,61,1,3
static,3,6,62,1,0
static,3,6,63,0,1
static,3,6,64,0,1
static,3,6,65,1,0
static,3,6,66,0,3
static,3,6,67,1,0
static,3,6,68,1,0
static,3,6,69,2,0
static,3,6,70,0,0
static,3,6,71,1,0
static,3,6,72,0,1
static,3,6,73,1,0
static,3,6,74,1,0
static,3,6,75,0,0
static,3,6,76,1,0
static,3,6,77,1,0
static,3,6,78,2,0
static,3,6,79,1,0
static,4,6,80,1,0
static,4,6,81,0,4
static,4,6,82,1,0
static,4,6,83,0,0
static,4,6,84,1,0
static,4,6,85,2,0
static,4,6,86,0,0
static,4,6,87,1,0
static,4,6,88,0,2
static,4,6,89,1,0
static,4,6,90,0,0
static,4,6,91,2,0
static,4,6,92,0,0
static,4,6,93,0,0
static,4,6,94,2,0
static,4,6,95,2,0
static,4,6,96,0,2
static,4,6,97,0,0
static,4,6,98,0,0
static,4,6,99,0,0
dynamic,5,6,0,0,0
dynamic,5,6,1,0,0
dynamic,5,6,2,1,0
dynamic,5,6,3,1,0
dynamic,5,6,4,0,0
dynamic,5,6,5,2,0
dynamic,5,6,6,0,0
dynamic,5,6,7,0,0
dynamic,5,6,8,0,0
dynamic,5,6,9,1,0
dynamic,5,6,10,1,0
dynamic,5,6,11,2,0
dynamic,5,6,12,2,0
dynamic,5,6,13,1,0
dynamic,5,6,14,1,0
dynamic,5,6,15,0,0
dynamic,5,6,16,1,0
dynamic,5,6,17,0,0
dynamic,5,6,18,0,0
dynamic,5,6,19,0,0
dynamic,1,6,20,2,0
dynamic,1,6,21,0,0
dynamic,1,6,22,0,0
dynamic,1,6,23,1,1
dynamic,1,6,24,0,1
dynamic,1,6,25,2,0
dynamic,1,6,26,0,1
dynamic,1,6,27,2,0
dynamic,1,6,28,1,0
dynamic,1,6,29,2,3
dynamic,1,6,30,2,0
dynamic,1,6,31,1,3
dynamic,1,6,32,0,1
dynamic,1,6,33,1,1
dynamic,1,6,34,0,2
dynamic,1,6,35,0,3
dynamic,1,6,36,0,0
dynamic,1,6,37,0,2
dynamic,1,6,38,1,0
dynamic,1,6,39,2,3
dynamic,2,6,40,0,2
dynamic,2,6,41,0,1
dynamic,2,6,42,0,1
dynamic,2,6,43,1,0
dynamic,2,6,44,2,0
dynamic,2,6,45,0,0
dynamic,2,6,46,0,1
dynamic,2,6,47,0,1
dynamic,2,6,48,0,5
dynamic,2,6,49,0,1
dynamic,2,6,50,2,0
dynamic,2,6,51,1,2
dynamic,2,6,52,1,0
dynamic,2,6,53,0,3
dynamic,2,6,54,1,0
dynamic,2,6,55,1,0
dynamic,2,6,56,2,0
dynamic,2,6,57,2,0
dynamic,2,6,58,1,0
dynamic,2,6,59,1,0
dynamic,3,6,60,2,0
dynamic,3,6,61,1,0
dynamic,3,6,62,1,0
dynamic,3,6,63,0,5
dynamic,3,6,64,0,0
dynamic,3,6,65,1,0
dynamic,3,6,66,0,2
dynamic,3,6,67,1,0
dynamic,3,6,68,1,0
dynamic,3,6,69,2,0
dynamic,3,6,70,0,0
dynamic,3,6,71,1,0
dynamic,3,6,72,0,1
dynamic,3,6,73,1,0
dynamic,3,6,74,1,0
dynamic,3,6,75,0,0
dynamic,3,6,76,1,0
dynamic,3,6,77,1,0
dynamic,3,6,78,2,0
dynamic,3,6,79,1,0
dynamic,4,6,80,1,0
dynamic,4,6,81,0,0
dynamic,4,6,82,1,0
dynamic,4,6,83,0,0
dynamic,4,6,84,1,0
dynamic,4,6,85,2,0
dynamic,4,6,86,0,0
dynamic,4,6,87,1,0
dynamic,4,6,88,0,0
dynamic,4,6,89,1,0
dynamic,4,6,90,0,0
dynamic,4,6,91,2,0
dynamic,4,6,92,0,0
dynamic,4,6,93,0,0
dynamic,4,6,94,2,0
dynamic,4,6,95,2,0
dynamic,4,6,96,0,0
dynamic,4,6,97,0,0
dynamic,4,6,98,0,0
dynamic,4,6,99,0,0
static,5,7,0,0,0
static,5,7,1,0,0
static,5,7,2,1,0
static,5,7,3,1,0
static,5,7,4,0,2
static,5,7,5,2,0
static,5,7,6,0,1
static,5,7,7,0,3
static,5,7,8,0,0
static,5,7,9,1,1
static,5,7,10,1,0
static,5,7,11,2,0
static,5,7,12,2,0
static,5,7,13,1,0
static,5,7,14,1,0
static,5,7,15,0,0
static,5,7,16,1,0
static,5,7,17,0,0
static,5,7,18,0,0
static,5,7,19,0,1
static,6,7,20,2,0
static,6,7,21,0,0
static,6,7,22,0,0
static,6,7,23,1,0
static,6,7,24,0,0
static,6,7,25,2,0
static,6,7,26,0,0
static,6,7,27,2,0
static,6,7,28,1,0
static,6,7,29,2,0
static,6,7,30,2,0
static,6,7,31,1,0
static,6,7,32,0,0
static,6,7,33,1,0
static,6,7,34,0,0
static,6,7,35,0,0
static,6,7,36,0,0
static,6,7,37,0,0
static,6,7,38,1,0
static,6,7,39,2,0
static,2,7,40,0,0
static,2,7,41,0,1
static,2,7,42,0,1
static,2,7,43,1,0
static,2,7,44,2,0
static,2,7,45,0,0
static,2,7,46,0,2
static,2,7,47,0,1
static,2,7,48,0,3
static,2,7,49,0,0
static,2,7,50,2,0
static,2,7,51,1,0
static,2,7,52,1,0
static,2,7,53,0,3
static,2,7,54,1,0
static,2,7,55,1,0
static,2,7,56,2,2
static,2,7,57,2,0
static,2,7,58,1,1
static,2,7,59,1,0
static,3,7,60,2,0
static,3,7,61,1,1
static,3,7,62,1,0
static,3,7,63,0,1
static,3,7,64,0,4
static,3,7,65,1,0
static,3,7,66,0,3
static,3,7,67,1,0
static,3,7,68,1,0
static,3,7,69,2,0
static,3,7,70,0,1
static,3,7,71,1,2
static,3,7,72,0,2
static,3,7,73,1,0
static,3,7,74,1,0
static,3,7,75,0,1
static,3,7,76,1,0
static,3,7,77,1,0
static,3,7,78,2,0
static,3,7,79,1,0
static,4,7,80,1,0
static,4,7,81,0,0
static,4,7,82,1,0
static,4,7,83,0,3
static,4,7,84,1,0
static,4,7,85,2,0
static,4,7,86,0,0
static,4,7,87,1,0
static,4,7,88,0,1
static,4,7,89,1,0
static,4,7,90,0,0
static,4,7,91,2,0
static,4,7,92,0,2
static,4,7,93,0,0
static,4,7,94,2,0
static,4,7,95,2,0
static,4,7,96,0,4
static,4,7,97,0,1
static,4,7,98,0,1
static,4,7,99,0,0
dynamic,5,7,0,0,0
dynamic,5,7,1,0,0
dynamic,5,7,2,1,0
dynamic,5,7,3,1,0
dynamic,5,7,4,0,1
dynamic,5,7,5,2,0
dynamic,5,7,6,0,2
dynamic,5,7,7,0,0
dynamic,5,7,8,0,0
dynamic,5,7,9,1,0
dynamic,5,7,10,1,0
dynamic,5,7,11,2,0
dynamic,5,7,12,2,0
dynamic,5,7,13,1,0
dynamic,5,7,14,1,0
dynamic,5,7,15,0,1
dynamic,5,7,16,1,0
dynamic,5,7,17,0,0
dynamic,5,7,18,0,0
dynamic,5,7,19,0,0
dynamic,6,7,20,2,0
dynamic,6,7,21,0,0
dynamic,6,7,22,0,0
dynamic,6,7,23,1,0
dynamic,6,7,24,0,0
dynamic,6,7,25,2,0
dynamic,6,7,26,0,0
dynamic,6,7,27,2,0
dynamic,6,7,28,1,0
dynamic,6,7,29,2,0
dynamic,6,7,30,2,0
dynamic,1,7,31,1,2
dynamic,6,7,32,0,0
dynamic,6,7,33,1,0
dynamic,6,7,34,0,0
dynamic,6,7,35,0,0
dynamic,1,7,36,0,1
dynamic,6,7,37,0,0
dynamic,6,7,38,1,0
dynamic,6,7,39,2,0
dynamic,2,7,40,0,2
dynamic,2,7,41,0,3
dynamic,2,7,42,0,2
dynamic,2,7,43,1,1
dynamic,2,7,44,2,0
dynamic,2,7,45,0,1
dynamic,2,7,46,0,5
dynamic,2,7,47,0,1
dynamic,2,7,48,0,6
dynamic,2,7,49,0,0
dynamic,2,7,50,2,0
dynamic,2,7,51,1,1
dynamic,2,7,52,1,0
dynamic,2,7,53,0,1
dynamic,2,7,54,1,0
dynamic,2,7,55,1,0
dynamic,2,7,56,2,0
dynamic,2,7,57,2,0
dynamic,2,7,58,1,2
dynamic,2,7,59,1,0
dynamic,3,7,60,2,0
dynamic,6,7,61,1,0
dynamic,3,7,62,1,0
dynamic,3,7,63,0,2
dynamic,3,7,64,0,1
dynamic,3,7,65,1,0
dynamic,3,7,66,0,1
dynamic,3,7,67,1,0
dynamic,3,7,68,1,1
dynamic,3,7,69,2,0
dynamic,3,7,70,0,0
dynamic,3,7,71,1,0
dynamic,3,7,72,0,1
dynamic,3,7,73,1,0
dynamic,3,7,74,1,0
dynamic,3,7,75,0,0
dynamic,3,7,76,1,0
dynamic,3,7,77,1,0
dynamic,3,7,78,2,0
dynamic,3,7,79,1,0
dynamic,6,7,80,1,0
dynamic,4,7,81,0,0
dynamic,4,7,82,1,1
dynamic,4,7,83,0,2
dynamic,4,7,84,1,0
dynamic,4,7,85,2,0
dynamic,4,7,86,0,1
dynamic,4,7,87,1,0
dynamic,4,7,88,0,0
dynamic,4,7,89,1,0
dynamic,4,7,90,0,0
dynamic,4,7,91,2,0
dynamic,4,7,92,0,0
dynamic,4,7,93,0,0
dynamic,4,7,94,2,0
dynamic,4,7,95,2,0
dynamic,4,7,96,0,0
dynamic,4,7,97,0,2
dynamic,4,7,98,0,0
dynamic,4,7,99,0,1
static,5,8,0,0,0
static,5,8,1,0,1
static,5,8,2,1,0
static,5,8,3,1,0
static,5,8,4,0,2
static,5,8,5,2,0
static,5,8,6,0,1
static,5,8,7,0,5
static,5,8,8,0,0
static,5,8,9,1,0
static,5,8,10,1,0
static,5,8,11,2,0
static,5,8,12,2,0
static,5,8,13,1,0
static,5,8,14,1,3
static,5,8,15,0,1
static,5,8,16,1,0
static,5,8,17,0,3
static,5,8,18,0,0
static,5,8,19,0,0
static,6,8,20,2,0
static,6,8,21,0,0
static,6,8,22,0,0
static,6,8,23,1,0
static,6,8,24,0,2
static,6,8,25,2,0
static,6,8,26,0,0
static,6,8,27,2,0
static,6,8,28,1,0
static,6,8,29,2,0
static,6,8,30,2,0
static,6,8,31,1,0
static,6,8,32,0,3
static,6,8,33,1,0
static,6,8,34,0,1
static,6,8,35,0,0
static,6,8,36,0,1
static,6,8,37,0,1
static,6,8,38,1,0
static,6,8,39,2,0
static,7,8,40,0,0
static,7,8,41,0,0
static,7,8,42,0,0
static,7,8,43,1,0
static,7,8,44,2,0
static,7,8,45,0,0
static,7,8,46,0,0
static,7,8,47,0,0
static,7,8,48,0,0
static,7,8,49,0,0
static,7,8,50,2,0
static,7,8,51,1,0
static,7,8,52,1,0
static,7,8,53,0,0
static,7,8,54,1,0
static,7,8,55,1,0
static,7,8,56,2,0
static,7,8,57,2,0
static,7,8,58,1,0
static,7,8,59,1,0
static,3,8,60,2,0
static,3,8,61,1,2
static,3,8,62,1,1
static,3,8,63,0,4
static,3,8,64,0,1
static,3,8,65,1,0
static,3,8,66,0,4
static,3,8,67,1,0
static,3,8,68,1,0
static,3,8,69,2,6
static,3,8,70,0,4
static,3,8,71,1,4
static,3,8,72,0,0
static,3,8,73,1,0
static,3,8,74,1,0
static,3,8,75,0,2
static,3,8,76,1,0
static,3,8,77,1,0
static,3,8,78,2,0
static,3,8,79,1,0
static,4,8,80,1,0
static,4,8,81,0,4
static,4,8,82,1,0
static,4,8,83,0,2
static,4,8,84,1,3
static,4,8,85,2,0
static,4,8,86,0,1
static,4,8,87,1,0
static,4,8,88,0,2
static,4,8,89,1,0
static,4,8,90,0,2
static,4,8,91,2,0
static,4,8,92,0,0
static,4,8,93,0,2
static,4,8,94,2,0
static,4,8,95,2,0
static,4,8,96,0,1
static,4,8,97,0,0
static,4,8,98,0,6
static,4,8,99,0,0
dynamic,5,8,0,0,0
dynamic,5,8,1,0,0
dynamic,5,8,2,1,0
dynamic,5,8,3,1,0
dynamic,5,8,4,0,0
dynamic,5,8,5,2,0
dynamic,5,8,6,0,2
dynamic,5,8,7,0,4
dynamic,5,8,8,0,0
dynamic,5,8,9,1,0
dynamic,5,8,10,1,0
dynamic,5,8,11,2,0
dynamic,5,8,12,2,0
dynamic,5,8,13,1,0
dynamic,5,8,14,1,0
dynamic,5,8,15,0,1
dynamic,5,8,16,1,0
dynamic,5,8,17,0,3
dynamic,5,8,18,0,1
dynamic,5,8,19,0,0
dynamic,6,8,20,2,0
dynamic,6,8,21,0,0
dynamic,6,8,22,0,0
dynamic,6,8,23,1,0
dynamic,6,8,24,0,0
dynamic,6,8,25,2,0
dynamic,6,8,26,0,0
dynamic,6,8,27,2,0
dynamic,6,8,28,1,0
dynamic,6,8,29,2,0
dynamic,6,8,30,2,0
dynamic,1,8,31,1,1
dynamic,6,8,32,0,0
dynamic,6,8,33,1,0
dynamic,6,8,34,0,2
dynamic,6,8,35,0,0
dynamic,7,8,36,0,0
dynamic,6,8,37,0,0
dynamic,6,8,38,1,0
dynamic,6,8,39,2,0
dynamic,7,8,40,0,0
dynamic,7,8,41,0,0
dynamic,7,8,42,0,0
dynamic,7,8,43,1,0
dynamic,2,8,44,2,0
dynamic,7,8,45,0,0
dynamic,7,8,46,0,0
dynamic,7,8,47,0,0
dynamic,7,8,48,0,0
dynamic,7,8,49,0,0
dynamic,2,8,50,2,0
dynamic,7,8,51,1,0
dynamic,2,8,52,1,0
dynamic,7,8,53,0,0
dynamic,7,8,54,1,0
dynamic,7,8,55,1,0
dynamic,7,8,56,2,0
dynamic,7,8,57,2,0
dynamic,7,8,58,1,0
dynamic,7,8,59,1,0
dynamic,3,8,60,2,0
dynamic,6,8,61,1,0
dynamic,3,8,62,1,0
dynamic,3,8,63,0,0
dynamic,3,8,64,0,2
dynamic,3,8,65,1,0
dynamic,3,8,66,0,6
dynamic,3,8,67,1,0
dynamic,3,8,68,1,3
dynamic,3,8,69,2,0
dynamic,3,8,70,0,0
dynamic,3,8,71,1,0
dynamic,3,8,72,0,2
dynamic,3,8,73,1,0
dynamic,3,8,74,1,0
dynamic,3,8,75,0,1
dynamic,3,8,76,1,0
dynamic,3,8,77,1,0
dynamic,3,8,78,2,0
dynamic,3,8,79,1,0
dynamic,6,8,80,1,0
dynamic,4,8,81,0,3
dynamic,4,8,82,1,6
dynamic,4,8,83,0,1
dynamic,4,8,84,1,0
dynamic,4,8,85,2,0
dynamic,7,8,86,0,0
dynamic,4,8,87,1,0
dynamic,4,8,88,0,1
dynamic,4,8,89,1,0
dynamic,4,8,90,0,0
dynamic,4,8,91,2,0
dynamic,4,8,92,0,0
dynamic,4,8,93,0,1
dynamic,4,8,94,2,0
dynamic,4,8,95,2,0
dynamic,7,8,96,0,0
dynamic,4,8,97,0,1
dynamic,4,8,98,0,2
dynamic,4,8,99,0,2
static,5,9,0,0,1
static,5,9,1,0,0
static,5,9,2,1,0
static,5,9,3,1,0
static,5,9,4,0,1
static,5,9,5,2,0
static,5,9,6,0,0
static,5,9,7,0,3
static,5,9,8,0,4
static,5,9,9,1,1
static,5,9,10,1,0
static,5,9,11,2,0
static,5,9,12,2,0
static,5,9,13,1,0
static,5,9,14,1,0
static,5,9,15,0,2
static,5,9,16,1,0
static,5,9,17,0,0
static,5,9,18,0,0
static,5,9,19,0,0
static,6,9,20,2,0
static,6,9,21,0,2
static,6,9,22,0,1
static,6,9,23,1,0
static,6,9,24,0,0
static,6,9,25,2,0
static,6,9,26,0,2
static,6,9,27,2,0
static,6,9,28,1,0
static,6,9,29,2,0
static,6,9,30,2,0
static,6,9,31,1,0
static,6,9,32,0,0
static,6,9,33,1,0
static,6,9,34,0,1
static,6,9,35,0,0
static,6,9,36,0,2
static,6,9,37,0,0
static,6,9,38,1,0
static,6,9,39,2,0
static,7,9,40,0,0
static,7,9,41,0,0
static,7,9,42,0,0
static,7,9,43,1,0
static,7,9,44,2,0
static,7,9,45,0,0
static,7,9,46,0,0
static,7,9,47,0,0
static,7,9,48,0,0
static,7,9,49,0,0
static,7,9,50,2,0
static,7,9,51,1,0
static,7,9,52,1,0
static,7,9,53,0,1
static,7,9,54,1,0
static,7,9,55,1,0
static,7,9,56,2,0
static,7,9,57,2,0
static,7,9,58,1,0
static,7,9,59,1,0
static,8,9,60,2,0
static,8,9,61,1,0
static,8,9,62,1,0
static,8,9,63,0,0
static,8,9,64,0,0
static,8,9,65,1,0
static,8,9,66,0,0
static,8,9,67,1,0
static,8,9,68,1,0
static,8,9,69,2,0
static,8,9,70,0,0
static,8,9,71,1,0
static,8,9,72,0,0
static,8,9,73,1,0
static,8,9,74,1,0
static,8,9,75,0,0
static,8,9,76,1,0
static,8,9,77,1,0
static,8,9,78,2,0
static,8,9,79,1,0
static,4,9,80,1,0
static,4,9,81,0,3
static,4,9,82,1,0
static,4,9,83,0,3
static,4,9,84,1,2
static,4,9,85,2,0
static,4,9,86,0,1
static,4,9,87,1,2
static,4,9,88,0,1
static,4,9,89,1,0
static,4,9,90,0,1
static,4,9,91,2,0
static,4,9,92,0,0
static,4,9,93,0,1
static,4,9,94,2,0
static,4,9,95,2,0
static,4,9,96,0,3
static,4,9,97,0,2
static,4,9,98,0,0
static,4,9,99,0,1
dynamic,5,9,0,0,0
dynamic,5,9,1,0,3
dynamic,5,9,2,1,5
dynamic,5,9,3,1,1
dynamic,8,9,4,0,0
dynamic,5,9,5,2,0
dynamic,5,9,6,0,3
dynamic,5,9,7,0,2
dynamic,5,9,8,0,2
dynamic,5,9,9,1,0
dynamic,8,9,10,1,0
dynamic,5,9,11,2,0
dynamic,5,9,12,2,0
dynamic,5,9,13,1,0
dynamic,5,9,14,1,0
dynamic,5,9,15,0,1
dynamic,5,9,16,1,1
dynamic,5,9,17,0,1
dynamic,5,9,18,0,0
dynamic,5,9,19,0,0
dynamic,6,9,20,2,0
dynamic,6,9,21,0,0
dynamic,6,9,22,0,0
dynamic,6,9,23,1,4
dynamic,6,9,24,0,0
dynamic,6,9,25,2,0
dynamic,6,9,26,0,2
dynamic,6,9,27,2,0
dynamic,6,9,28,1,0
dynamic,6,9,29,2,0
dynamic,6,9,30,2,0
dynamic,1,9,31,1,1
dynamic,6,9,32,0,0
dynamic,6,9,33,1,0
dynamic,6,9,34,0,0
dynamic,6,9,35,0,0
dynamic,7,9,36,0,0
dynamic,6,9,37,0,0
dynamic,6,9,38,1,0
dynamic,6,9,39,2,0
dynamic,7,9,40,0,2
dynamic,7,9,41,0,0
dynamic,7,9,42,0,1
dynamic,7,9,43,1,0
dynamic,2,9,44,2,0
dynamic,7,9,45,0,0
dynamic,7,9,46,0,3
dynamic,7,9,47,0,0
dynamic,7,9,48,0,0
dynamic,7,9,49,0,0
dynamic,2,9,50,2,0
dynamic,7,9,51,1,0
dynamic,2,9,52,1,0
dynamic,7,9,53,0,0
dynamic,7,9,54,1,0
dynamic,7,9,55,1,0
dynamic,7,9,56,2,0
dynamic,7,9,57,2,0
dynamic,7,9,58,1,0
dynamic,7,9,59,1,0
dynamic,8,9,60,2,0
dynamic,8,9,61,1,0
dynamic,8,9,62,1,0
dynamic,8,9,63,0,0
dynamic,8,9,64,0,0
dynamic,3,9,65,1,0
dynamic,8,9,66,0,0
dynamic,3,9,67,1,0
dynamic,8,9,68,1,0
dynamic,8,9,69,2,0
dynamic,8,9,70,0,0
dynamic,8,9,71,1,0
dynamic,8,9,72,0,0
dynamic,8,9,73,1,0
dynamic,8,9,74,1,0
dynamic,8,9,75,0,0
dynamic,8,9,76,1,0
dynamic,3,9,77,1,0
dynamic,3,9,78,2,0
dynamic,8,9,79,1,0
dynamic,6,9,80,1,0
dynamic,4,9,81,0,6
dynamic,8,9,82,1,0
dynamic,4,9,83,0,0
dynamic,4,9,84,1,0
dynamic,4,9,85,2,0
dynamic,7,9,86,0,0
dynamic,4,9,87,1,0
dynamic,4,9,88,0,2
dynamic,4,9,89,1,0
dynamic,4,9,90,0,2
dynamic,4,9,91,2,0
dynamic,4,9,92,0,0
dynamic,4,9,93,0,0
dynamic,4,9,94,2,0
dynamic,4,9,95,2,0
dynamic,7,9,96,0,0
dynamic,4,9,97,0,0
dynamic,4,9,98,0,1
dynamic,8,9,99,0,0
static,5,10,0,0,2
static,5,10,1,0,2
static,5,10,2,1,3
static,5,10,3,1,2
static,5,10,4,0,1
static,5,10,5,2,0
static,5,10,6,0,0
static,5,10,7,0,2
static,5,10,8,0,1
static,5,10,9,1,0
static,5,10,10,1,9
static,5,10,11,2,0
static,5,10,12,2,0
static,5,10,13,1,0
static,5,10,14,1,2
static,5,10,15,0,2
static,5,10,16,1,0
static,5,10,17,0,1
static,5,10,18,0,0
static,5,10,19,0,5
static,6,10,20,2,0
static,6,10,21,0,1
static,6,10,22,0,0
static,6,10,23,1,0
static,6,10,24,0,0
static,6,10,25,2,0
static,6,10,26,0,2
static,6,10,27,2,0
static,6,10,28,1,1
static,6,10,29,2,0
static,6,10,30,2,0
static,6,10,31,1,0
static,6,10,32,0,3
static,6,10,33,1,0
static,6,10,34,0,5
static,6,10,35,0,2
static,6,10,36,0,3
static,6,10,37,0,0
static,6,10,38,1,0
static,6,10,39,2,0
static,7,10,40,0,0
static,7,10,41,0,0
static,7,10,42,0,0
static,7,10,43,1,0
static,7,10,44,2,0
static,7,10,45,0,0
static,7,10,46,0,1
static,7,10,47,0,1
static,7,10,48,0,1
static,7,10,49,0,0
static,7,10,50,2,0
static,7,10,51,1,0
static,7,10,52,1,0
static,7,10,53,0,1
static,7,10,54,1,0
static,7,10,55,1,0
static,7,10,56,2,0
static,7,10,57,2,0
static,7,10,58,1,0
static,7,10,59,1,0
static,8,10,60,2,0
static,8,10,61,1,0
static,8,10,62,1,0
static,8,10,63,0,0
static,8,10,64,0,0
static,8,10,65,1,0
static,8,10,66,0,1
static,8,10,67,1,0
static,8,10,68,1,0
static,8,10,69,2,0
static,8,10,70,0,0
